code,parent_code,budget_income,budget_expense,COD_INS_CAR_TRA,NOMB_CTA_CONT_CENT,TIPO_CUEN_CONT,NATURA_SALDO,TIENE_SUBCTA,NIVEL,TIPO_EJEC_PTO_INGR,TIPO_EJEC_PTO_EGRE,TIP_FLU_FDO_DEB,TIP_FLU_FDO_HAB,id_temporal,longitud,parent_id,budget_income_id_temporal,budget_expense_id_temporal
21293823,21293,0,0,505.0,Fondo de Inversión Social para el Desarrollo Local de El Salvador (FISDL),A,D,N,5,0,0,6,3,232,8,214,0,0
21293824,21293,0,0,,Fondo Solidario para la Familia Microempresaria (FOSOFAMILIA),A,D,N,5,0,0,6,3,233,8,214,0,0
21293825,21293,0,0,700.0,Ministerio de Hacienda,A,D,N,5,0,0,6,3,234,8,214,0,0
21293826,21293,0,0,701.0,Lotería Nacional de Beneficencia (LNB),A,D,N,5,0,0,6,3,235,8,214,0,0
21293827,21293,0,0,702.0,Instituto Nacional de Pensiones de los Empleados Públicos (INPEP),A,D,N,5,0,0,6,3,236,8,214,0,0
21293828,21293,0,0,704.0,Fondo Salvadoreño para Estudios de Preinversión (FOSEP),A,D,N,5,0,0,6,3,237,8,214,0,0
21293830,21293,0,0,800.0,Ministerio de Relaciones Exteriores,A,D,N,5,0,0,6,3,238,8,214,0,0
21293831,21293,0,0,,Secretaría Externa de Financiamiento Externo (SETEFE),A,D,N,5,0,0,6,3,239,8,214,0,0
21293833,21293,0,0,2000.0,Ministerio del Interior,A,D,N,5,0,0,6,3,240,8,214,0,0
21293834,21293,0,0,2002.0,Instituto Salvadoreño de Desarrollo Municipal (ISDEM),A,D,N,5,0,0,6,3,241,8,214,0,0
21293836,21293,0,0,900.0,Ministerio de la Defensa Nacional,A,D,N,5,0,0,6,3,242,8,214,0,0
21293837,21293,0,0,901.0,Instituto de Previsión Social de la Fuerza Armada (IPSFA),A,D,N,5,0,0,6,3,243,8,214,0,0
21293838,21293,0,0,902.0,Centro Farmacéutico de la Fuerza Armada (CEFAFA),A,D,N,5,0,0,6,3,244,8,214,0,0
21293840,21293,0,0,2100.0,Ministerio de Seguridad Pública y Justicia,A,D,N,5,0,0,6,3,245,8,214,0,0
21293841,21293,0,0,2101.0,Academia Nacional de Seguridad Pública (ANSP),A,D,N,5,0,0,6,3,246,8,214,0,0
21293842,21293,0,0,2102.0,Unidad Técnica Ejecutiva (UTE),A,D,N,5,0,0,6,3,247,8,214,0,0
21293843,21293,0,0,2200.0,Ministerio de Justicia,A,D,N,5,0,0,6,3,248,8,214,0,0
21293847,21293,0,0,3100.0,Ministerio de Educación,A,D,N,5,0,0,6,3,249,8,214,0,0
21293848,21293,0,0,3101.0,Universidad de El Salvador (UES),A,D,N,5,0,0,6,3,250,8,214,0,0
21293849,21293,0,0,3102.0,Federación Salvadoreña de Fútbol (FEDEFUTBOL),A,D,N,5,0,0,6,3,251,8,214,0,0
21293850,21293,0,0,3104.0,Fondo de Garantía para el Crédito Educativo (EDUCREDITO),A,D,N,5,0,0,6,3,252,8,214,0,0
21293851,21293,0,0,3105.0,Caja Mutual de los Empleados del Ministerio de Educación,A,D,N,5,0,0,6,3,253,8,214,0,0
21293853,21293,0,0,3200.0,Ministerio de Salud Pública y Asistencia Social,A,D,N,5,0,0,6,3,254,8,214,0,0
21293854,21293,0,0,3201.0,Hospital Nacional Rosales,A,D,N,5,0,0,6,3,255,8,214,0,0
21293855,21293,0,0,3202.0,"Hospital Nacional ""Benjamín Bloom""",A,D,N,5,0,0,6,3,256,8,214,0,0
21293856,21293,0,0,3203.0,"Hospital Nacional de Maternidad ""Dr. Raúl Arguello Escolán""",A,D,N,5,0,0,6,3,257,8,214,0,0
21293857,21293,0,0,3204.0,"Hospital Nacional Psiquiátrico ""Dr. José Molina Martínez""",A,D,N,5,0,0,6,3,258,8,214,0,0
21293858,21293,0,0,3205.0,"Hospital Nacional Neumológico ""Dr. José Antonio Zaldaña""",A,D,N,5,0,0,6,3,259,8,214,0,0
21293859,21293,0,0,3206.0,"Hospital Nacional ""San Juan de Dios"", Santa Ana",A,D,N,5,0,0,6,3,260,8,214,0,0
21293860,21293,0,0,3207.0,"Hospital Nacional ""Francisco Menéndez"", Ahuachapán",A,D,N,5,0,0,6,3,261,8,214,0,0
21293861,21293,0,0,3208.0,"Hospital Nacional ""Dr.Jorge Mazzini Villacorta"", Sonsonate",A,D,N,5,0,0,6,3,262,8,214,0,0
21293862,21293,0,0,3209.0,"Hospital Nacional ""Dr. Luis Edmundo Vásquez"", Chalatenango",A,D,N,5,0,0,6,3,263,8,214,0,0
21293863,21293,0,0,3210.0,"Hospital Nacional ""San Rafael"", Nueva San Salvador",A,D,N,5,0,0,6,3,264,8,214,0,0
21293864,21293,0,0,3211.0,"Hospital Nacional ""Santa Gertrudis"", San Vicente",A,D,N,5,0,0,6,3,265,8,214,0,0
21293865,21293,0,0,3212.0,"Hospital Nacional ""Santa Teresa"", Zacatecoluca",A,D,N,5,0,0,6,3,266,8,214,0,0
21293866,21293,0,0,3213.0,"Hospital Nacional ""San Juan de Dios"", San Miguel",A,D,N,5,0,0,6,3,267,8,214,0,0
21293867,21293,0,0,3214.0,"Hospital Nacional ""San Pedro"", Usulután",A,D,N,5,0,0,6,3,268,8,214,0,0
21293868,21293,0,0,3215.0,"Hospital Nacional ""Dr. Juan José Fernández"", Zacamil",A,D,N,5,0,0,6,3,269,8,214,0,0
21293869,21293,0,0,3216.0,Hospital Nacional de San Bartolo,A,D,N,5,0,0,6,3,270,8,214,0,0
21293870,21293,0,0,3217.0,Hospital Nacioonal de Cojutepeque,A,D,N,5,0,0,6,3,271,8,214,0,0
21293871,21293,0,0,3218.0,Hospital Nacional de La Unión,A,D,N,5,0,0,6,3,272,8,214,0,0
21293872,21293,0,0,3219.0,Hospital Nacional de Ilobasco,A,D,N,5,0,0,6,3,273,8,214,0,0
21293873,21293,0,0,3220.0,Hospital Nacional de Nueva Guadalupe,A,D,N,5,0,0,6,3,274,8,214,0,0
21293874,21293,0,0,3221.0,Hospital Nacional de Ciudad Barrios,A,D,N,5,0,0,6,3,275,8,214,0,0
21293875,21293,0,0,3222.0,Hospital Nacional de Sensuntepeque,A,D,N,5,0,0,6,3,276,8,214,0,0
21293876,21293,0,0,3223.0,Hospital Nacional de Chalchuapa,A,D,N,5,0,0,6,3,277,8,214,0,0
21293877,21293,0,0,3224.0,Hospital Nacional de Metapán,A,D,N,5,0,0,6,3,278,8,214,0,0
21293878,21293,0,0,3225.0,Hospital Nacional de San Francisco Gotera,A,D,N,5,0,0,6,3,279,8,214,0,0
21293879,21293,0,0,3226.0,Hospital Nacional de Santa Rosa de Lima,A,D,N,5,0,0,6,3,280,8,214,0,0
21293880,21293,0,0,3227.0,Hospital Nacional de Nueva Concepción,A,D,N,5,0,0,6,3,281,8,214,0,0
21293881,21293,0,0,3228.0,Hospital Nacioinal de Santiago de María,A,D,N,5,0,0,6,3,282,8,214,0,0
21293882,21293,0,0,3229.0,Hospital Nacional de Jiquilisco,A,D,N,5,0,0,6,3,283,8,214,0,0
21293883,21293,0,0,3230.0,Hospital Nacional de Suchitoto,A,D,N,5,0,0,6,3,284,8,214,0,0
21293884,21293,0,0,3231.0,Consejo Superior de Salud Pública,A,D,N,5,0,0,6,3,285,8,214,0,0
21293885,21293,0,0,3232.0,Instituto Salvadoreño de Rehabilitación de Inválidos (ISRI),A,D,N,5,0,0,6,3,286,8,214,0,0
21293886,21293,0,0,3233.0,"Hogar de Ancianos ""Narcisa Castillo"", Santa Ana",A,D,N,5,0,0,6,3,287,8,214,0,0
21293887,21293,0,0,3234.0,Cruz Roja Salvadoreña (CR),A,D,N,5,0,0,6,3,288,8,214,0,0
21293890,21293,0,0,3300.0,Ministerio de Trabajo y Previsión Social,A,D,N,5,0,0,6,3,289,8,214,0,0
21293891,21293,0,0,3301.0,Instituto Salvadoreño de Fomento Cooperativo (INSAFOCOOP),A,D,N,5,0,0,6,3,290,8,214,0,0
21293892,21293,0,0,3302.0,Instituto Salvadoreño de Formación Profesional (INSAFORP),A,D,N,5,0,0,6,3,291,8,214,0,0
21293893,21293,0,0,3303.0,Instituto Salvadoreño del Seguro Social (ISSS),A,D,N,5,0,0,6,3,292,8,214,0,0
21293894,21293,0,0,3304.0,Fondo de Protección de Lisiados y Discapacitados a Consecuencia del Conflicto A.,A,D,N,5,0,0,6,3,293,8,214,0,0
21293896,21293,0,0,4100.0,Ministerio de Economía,A,D,N,5,0,0,6,3,294,8,214,0,0
21293897,21293,0,0,4101.0,Comité Ejecutivo de la Feria Internacional de El Salvador (FIES),A,D,N,5,0,0,6,3,295,8,214,0,0
21293898,21293,0,0,4102.0,Consejo Nacional de Ciencia y Tecnología (CONACYT),A,D,N,5,0,0,6,3,296,8,214,0,0
21293899,21293,0,0,4103.0,Consejo de Vigilancia de la Contaduría Pública y Auditoría,A,D,N,5,0,0,6,3,297,8,214,0,0
21293900,21293,0,0,4104.0,Instituto Salvadoreño de Turismo (ISTU),A,D,N,5,0,0,6,3,298,8,214,0,0
21293901,21293,0,0,4105.0,Consejo Salvadoreño del Café (CSC),A,D,N,5,0,0,6,3,299,8,214,0,0
21293902,21293,0,0,4106.0,Comisión Ejecutiva Hidroeléctrica del Río Lempa (CEL),A,D,N,5,0,0,6,3,300,8,214,0,0
21293903,21293,0,0,4107.0,Fondo de Financiamiento y Garantía para la Pequeña Empresa (FIGAPE),A,D,N,5,0,0,6,3,301,8,214,0,0
21293904,21293,0,0,4108.0,Corporación Salvadoreña de Turismo (CORSATUR),A,D,N,5,0,0,6,3,302,8,214,0,0
21293905,21293,0,0,4109.0,Superintendencia General de Electricidad y Telecomunicaciones (SIGET),A,D,N,5,0,0,6,3,303,8,214,0,0
21293906,21293,0,0,4110.0,Superintendencia de Valores (S.V.),A,D,N,5,0,0,6,3,304,8,214,0,0
21293907,21293,0,0,4111.0,Superintendencia de Pensiones (S.P.),A,D,N,5,0,0,6,3,305,8,214,0,0
21293908,21293,0,0,4112.0,Corporación Salvadoreña de Inversiones (CORSAIN),A,D,N,5,0,0,6,3,306,8,214,0,0
21293909,21293,0,0,4113.0,Instituto Nacional del Azúcar (INAZUCAR),A,D,N,5,0,0,6,3,307,8,214,0,0
21293910,21293,0,0,4115.0,Fondo de Inversión Nacional de Electricidad y Telefonía (FINET),A,D,N,5,0,0,6,3,308,8,214,0,0
21293911,21293,0,0,4114.0,Centro Nacional de Registros (CNR),A,D,N,5,0,0,6,3,309,8,214,0,0
21293914,21293,0,0,4200.0,Ministerio de Agricultura y Ganadería,A,D,N,5,0,0,6,3,310,8,214,0,0
21293915,21293,0,0,4201.0,Instituto Salvadoreño de Transformación Agraria (ISTA),A,D,N,5,0,0,6,3,311,8,214,0,0
21293916,21293,0,0,4202.0,Centro Nacional de Tecnología Agropecuaria y Forestal (CENTA),A,D,N,5,0,0,6,3,312,8,214,0,0
21293917,21293,0,0,4203.0,Escuela Nacional de Agricultura (ENA),A,D,N,5,0,0,6,3,313,8,214,0,0
21293919,21293,0,0,4300.0,Ministerio de Obras Públicas,A,D,N,5,0,0,6,3,314,8,214,0,0
21293920,21293,0,0,4301.0,Administración Nacional de Acueductos y Alcantarillados,A,D,N,5,0,0,6,3,315,8,214,0,0
21293921,21293,0,0,4302.0,Fondo Social para la Vivienda (FSV),A,D,N,5,0,0,6,3,316,8,214,0,0
21293922,21293,0,0,4303.0,Comisión Ejecutiva Portuaria Autónoma (CEPA),A,D,N,5,0,0,6,3,317,8,214,0,0
21293925,21293,0,0,3400.0,Ministerio de Vivienda y Desarrollo Urbano,A,D,N,5,0,0,6,3,318,8,214,0,0
21293926,21293,0,0,3401.0,Fondo Nacional de Vivienda Popular (FONAVIPO),A,D,N,5,0,0,6,3,319,8,214,0,0
21293928,21293,0,0,4400.0,Ministerio del Medio Ambiente y Recursos Naturales,A,D,N,5,0,0,6,3,320,8,214,0,0
21293929,21293,0,0,4401.0,Fondo Ambiental de El Salvador (FONAES),A,D,N,5,0,0,6,3,321,8,214,0,0
21293931,21293,0,0,4500.0,Ministerio de Transporte,A,D,N,5,0,0,6,3,322,8,214,0,0
21293933,21293,0,0,,Obligaciones y Transferencias Generales del Estado,A,D,N,5,0,0,6,3,323,8,214,0,0
21293934,21293,0,0,,Deuda Pública,A,D,N,5,0,0,6,3,324,8,214,0,0
21293935,21293,0,0,703.0,Tesoro Público (DGT),A,D,N,5,0,0,6,3,325,8,214,0,0
21293937,21293,0,0,,Corporación de Municipalidades de la República de El Salvador (COMURES),A,D,N,5,0,0,6,3,326,8,214,0,0
21293938,21293,0,0,,Oficina de Planificación del Area Metropolitana de San Salvador (OPAMSS),A,D,N,5,0,0,6,3,327,8,214,0,0
21293940,21293,0,0,,Instituto de Garantía de Depósitos,A,D,N,5,0,0,6,3,328,8,214,0,0
21293950,21293,0,0,,Municipios del Departamento de San Salvador,A,D,N,5,0,0,6,3,329,8,214,0,0
21293951,21293,0,0,,Municipios del Departamento de Santa Ana,A,D,N,5,0,0,6,3,330,8,214,0,0
21293952,21293,0,0,,Municipios del Departamento de Ahuachapán,A,D,N,5,0,0,6,3,331,8,214,0,0
21293953,21293,0,0,,Municipios del Departamento de Sonsonate,A,D,N,5,0,0,6,3,332,8,214,0,0
21293954,21293,0,0,,Municipios del Departamento de Chalatenango,A,D,N,5,0,0,6,3,333,8,214,0,0
21293955,21293,0,0,,Municipios del Departamento de La Libertad,A,D,N,5,0,0,6,3,334,8,214,0,0
21293956,21293,0,0,,Municipios del Departamento de Cuscatlán,A,D,N,5,0,0,6,3,335,8,214,0,0
21293957,21293,0,0,,Municipios del Departamento de La Paz,A,D,N,5,0,0,6,3,336,8,214,0,0
21293958,21293,0,0,,Municipios del Departamento de San Vicente,A,D,N,5,0,0,6,3,337,8,214,0,0
21293959,21293,0,0,,Municipios del Departamento de Cabañas,A,D,N,5,0,0,6,3,338,8,214,0,0
21293960,21293,0,0,,Municipios del Departamento de Usulután,A,D,N,5,0,0,6,3,339,8,214,0,0
21293961,21293,0,0,,Municipios del Departamento de San Miguel,A,D,N,5,0,0,6,3,340,8,214,0,0
21293962,21293,0,0,,Municipios del Departamento de Morazán,A,D,N,5,0,0,6,3,341,8,214,0,0
21293963,21293,0,0,,Municipios del Departamento de La Unión,A,D,N,5,0,0,6,3,342,8,214,0,0
21293971,21293,0,0,3203.0,Hospital Nacional de la Mujer,A,D,N,5,0,0,6,3,343,8,214,0,0
21295,212,0,0,,Anticipos de Fondos a Instituciones Públicas,A,D,S,4,0,0,6,3,344,5,61,0,0
21295001,21295,0,0,,Anticipos de Fondos a Instituciones Públicas,A,D,N,5,0,0,6,3,345,8,344,0,0
21295800,21295,0,0,100.0,Asamblea Legislativa,A,D,N,5,0,0,6,3,346,8,344,0,0
21295802,21295,0,0,1600.0,Corte Suprema de Justicia,A,D,N,5,0,0,6,3,347,8,344,0,0
21295803,21295,0,0,1601.0,Caja Mutual del Abogado de El Salvador (CAMUDASAL),A,D,N,5,0,0,6,3,348,8,344,0,0
21295804,21295,0,0,1602.0,Consejo Nacional de la Judicatura,A,D,N,5,0,0,6,3,349,8,344,0,0
21295805,21295,0,0,200.0,Corte de Cuentas de la República,A,D,N,5,0,0,6,3,350,8,344,0,0
21295807,21295,0,0,300.0,Tribunal Supremo Electoral,A,D,N,5,0,0,6,3,351,8,344,0,0
21295808,21295,0,0,301.0,Registro Nacional de las Personas Naturales,A,D,N,5,0,0,6,3,352,8,344,0,0
21295810,21295,0,0,400.0,Tribunal de Servicio Civil,A,D,N,5,0,0,6,3,353,8,344,0,0
21295812,21295,0,0,1700.0,Fiscalía General de la República,A,D,N,5,0,0,6,3,354,8,344,0,0
21295814,21295,0,0,1800.0,Procuraduría General de la República,A,D,N,5,0,0,6,3,355,8,344,0,0
21295816,21295,0,0,1900.0,Procuraduría para la Defensa de los Derechos Humanos,A,D,N,5,0,0,6,3,356,8,344,0,0
21295818,21295,0,0,500.0,Presidencia de la República,A,D,N,5,0,0,6,3,357,8,344,0,0
21295819,21295,0,0,501.0,Instituto Nacional de los Deportes de El Salvador (INDES),A,D,N,5,0,0,6,3,358,8,344,0,0
21295820,21295,0,0,502.0,Instituto Salvadoreño de Protección al Menor,A,D,N,5,0,0,6,3,359,8,344,0,0
21295821,21295,0,0,503.0,Administración Nacional de Telecomunicaciones (ANTEL),A,D,N,5,0,0,6,3,360,8,344,0,0
21295822,21295,0,0,504.0,Instituto Salvadoreño para el Desarrollo de la Mujer (ISDEMU),A,D,N,5,0,0,6,3,361,8,344,0,0
21295823,21295,0,0,505.0,Fondo de Inversión Social para el Desarrollo Local de El Salvador (FISDL),A,D,N,5,0,0,6,3,362,8,344,0,0
21295824,21295,0,0,,Fondo Solidario para la Familia Microempresaria (FOSOFAMILIA),A,D,N,5,0,0,6,3,363,8,344,0,0
21295825,21295,0,0,700.0,Ministerio de Hacienda,A,D,N,5,0,0,6,3,364,8,344,0,0
21295826,21295,0,0,701.0,Lotería Nacional de Beneficencia (LNB),A,D,N,5,0,0,6,3,365,8,344,0,0
21295827,21295,0,0,702.0,Instituto Nacional de Pensiones de los Empleados Públicos (INPEP),A,D,N,5,0,0,6,3,366,8,344,0,0
21295828,21295,0,0,704.0,Fondo Salvadoreño para Estudios de Preinversión (FOSEP),A,D,N,5,0,0,6,3,367,8,344,0,0
21295830,21295,0,0,800.0,Ministerio de Relaciones Exteriores,A,D,N,5,0,0,6,3,368,8,344,0,0
21295831,21295,0,0,,Secretaría Externa de Financiamiento Externo (SETEFE),A,D,N,5,0,0,6,3,369,8,344,0,0
21295833,21295,0,0,2000.0,Ministerio del Interior,A,D,N,5,0,0,6,3,370,8,344,0,0
21295834,21295,0,0,2002.0,Instituto Salvadoreño de Desarrollo Municipal (ISDEM),A,D,N,5,0,0,6,3,371,8,344,0,0
21295836,21295,0,0,900.0,Ministerio de la Defensa Nacional,A,D,N,5,0,0,6,3,372,8,344,0,0
21295837,21295,0,0,901.0,Instituto de Previsión Social de la Fuerza Armana (IPSFA),A,D,N,5,0,0,6,3,373,8,344,0,0
21295838,21295,0,0,902.0,Centro Farmacéutico de la Fuerza Armada (CEFAFA),A,D,N,5,0,0,6,3,374,8,344,0,0
21295839,21295,0,0,2300.0,Ministerio de Gobernacion,A,D,N,5,0,0,6,3,375,8,344,0,0
21295840,21295,0,0,2100.0,Ministerio de Seguridad Pública y Justicia,A,D,N,5,0,0,6,3,376,8,344,0,0
21295841,21295,0,0,2101.0,Academia Nacional de Seguridad Pública (ANSP),A,D,N,5,0,0,6,3,377,8,344,0,0
21295842,21295,0,0,2102.0,Unidad Técnica Ejcutiva (UTE),A,D,N,5,0,0,6,3,378,8,344,0,0
21295843,21295,0,0,2200.0,Ministerio de Justicia,A,D,N,5,0,0,6,3,379,8,344,0,0
21295847,21295,0,0,3100.0,Ministerio de Educación,A,D,N,5,0,0,6,3,380,8,344,0,0
21295848,21295,0,0,3101.0,Universidad de El Salvador (UES),A,D,N,5,0,0,6,3,381,8,344,0,0
21295849,21295,0,0,3102.0,Federación Salvadoreña de Futbol (FEDEFUTBOL),A,D,N,5,0,0,6,3,382,8,344,0,0
21295850,21295,0,0,3104.0,Fondo de Garantía para el Crédito Educativo (EDUCREDITO),A,D,N,5,0,0,6,3,383,8,344,0,0
21295851,21295,0,0,3105.0,Caja Mutual de los Empleados del Ministerio de Educación,A,D,N,5,0,0,6,3,384,8,344,0,0
21295853,21295,0,0,3200.0,Ministerio de Salud Pública y Asistencia Social,A,D,N,5,0,0,6,3,385,8,344,0,0
21295854,21295,0,0,3201.0,Hospital Nacional Rosales,A,D,N,5,0,0,6,3,386,8,344,0,0
21295855,21295,0,0,3202.0,"Hospital Nacional ""Benjamín Bloom""",A,D,N,5,0,0,6,3,387,8,344,0,0
21295856,21295,0,0,3203.0,"Hospital Nacional de Maternidad ""Dr. Raúl Arguello Escolán""",A,D,N,5,0,0,6,3,388,8,344,0,0
21295857,21295,0,0,3204.0,"Hospital Nacional Psiquiátrico ""Dr. José Molina Martínez""",A,D,N,5,0,0,6,3,389,8,344,0,0
21295858,21295,0,0,3205.0,"Hospital Nacional Neumológico ""Dr. José Antonio Zaldaña""",A,D,N,5,0,0,6,3,390,8,344,0,0
21295859,21295,0,0,3206.0,"Hospital Nacional ""San Juan de Dios"", Santa Ana",A,D,N,5,0,0,6,3,391,8,344,0,0
21295860,21295,0,0,3207.0,"Hospital Nacional ""Francisco Menéndez"", Ahuachapán",A,D,N,5,0,0,6,3,392,8,344,0,0
21295861,21295,0,0,3208.0,"Hospital Nacional ""Dr.Jorge Mazzini Villacorta"", Sonsonate",A,D,N,5,0,0,6,3,393,8,344,0,0
21295862,21295,0,0,3209.0,"Hospital Nacional ""Dr. Luis Edmundo Vásquez"", Chalatenango",A,D,N,5,0,0,6,3,394,8,344,0,0
21295863,21295,0,0,3210.0,"Hospital Nacional ""San Rafael"", Nueva San Salvador",A,D,N,5,0,0,6,3,395,8,344,0,0
21295864,21295,0,0,3211.0,"Hospital Nacional ""Santa Gertrudis"", San Vicente",A,D,N,5,0,0,6,3,396,8,344,0,0
21295865,21295,0,0,3212.0,"Hospital Nacional ""Santa Teresa"", Zacatecoluca",A,D,N,5,0,0,6,3,397,8,344,0,0
21295866,21295,0,0,3213.0,"Hospital Nacional ""San Juan de Dios"", San Miguel",A,D,N,5,0,0,6,3,398,8,344,0,0
21295867,21295,0,0,3214.0,"Hospital Nacional ""San Pedro"", Usulután",A,D,N,5,0,0,6,3,399,8,344,0,0
21295868,21295,0,0,3215.0,"Hospital Nacional ""Dr. Juan José Fernández"", Zacamil",A,D,N,5,0,0,6,3,400,8,344,0,0
21295869,21295,0,0,3216.0,Hospital Nacional de San Bartolo,A,D,N,5,0,0,6,3,401,8,344,0,0
21295870,21295,0,0,3217.0,Hospital Nacional de Cojutepeque,A,D,N,5,0,0,6,3,402,8,344,0,0
21295871,21295,0,0,3218.0,Hospital Nacional de La Unión,A,D,N,5,0,0,6,3,403,8,344,0,0
21295872,21295,0,0,3219.0,Hospital Nacional de Ilobasco,A,D,N,5,0,0,6,3,404,8,344,0,0
21295873,21295,0,0,3220.0,Hospital Nacional de Nueva Guadalupe,A,D,N,5,0,0,6,3,405,8,344,0,0
21295874,21295,0,0,3221.0,Hospital Nacional de Ciudad Barrios,A,D,N,5,0,0,6,3,406,8,344,0,0
21295875,21295,0,0,3222.0,Hospital Nacional de Sensuntepeque,A,D,N,5,0,0,6,3,407,8,344,0,0
21295876,21295,0,0,3223.0,Hospital Nacional de Chalchuapa,A,D,N,5,0,0,6,3,408,8,344,0,0
21295877,21295,0,0,3224.0,Hospital Nacional de Metapán,A,D,N,5,0,0,6,3,409,8,344,0,0
21295878,21295,0,0,3225.0,Hospital Nacional de San Francisco Gotera,A,D,N,5,0,0,6,3,410,8,344,0,0
21295879,21295,0,0,3226.0,Hospital Nacional de Santa Rosa de Lima,A,D,N,5,0,0,6,3,411,8,344,0,0
21295880,21295,0,0,3227.0,Hospital Nacional de Nueva Concepción,A,D,N,5,0,0,6,3,412,8,344,0,0
21295881,21295,0,0,3228.0,Hospital Nacional de Santiago de María,A,D,N,5,0,0,6,3,413,8,344,0,0
21295882,21295,0,0,3229.0,Hospital Nacional de Jiquilisco,A,D,N,5,0,0,6,3,414,8,344,0,0
21295883,21295,0,0,3230.0,Hospital Nacional de Suchitoto,A,D,N,5,0,0,6,3,415,8,344,0,0
21295884,21295,0,0,3231.0,Consejo Superior de Salud Pública,A,D,N,5,0,0,6,3,416,8,344,0,0
21295885,21295,0,0,3232.0,Instituto Salvadoreño de Rehabilitación de Inválidos (ISRI),A,D,N,5,0,0,6,3,417,8,344,0,0
21295886,21295,0,0,3233.0,"Hogar de Ancianos ""Narcisa Castillo"", Santa Ana",A,D,N,5,0,0,6,3,418,8,344,0,0
21295887,21295,0,0,3234.0,Cruz Roja Salvadoreña (CR),A,D,N,5,0,0,6,3,419,8,344,0,0
21295890,21295,0,0,3300.0,Ministerio de Trabajo y Previsión Social,A,D,N,5,0,0,6,3,420,8,344,0,0
21295891,21295,0,0,3301.0,Instituto Salvadoreño de Fomento Cooperativo (INSAFOCOOP),A,D,N,5,0,0,6,3,421,8,344,0,0
21295892,21295,0,0,3302.0,Insituto Salvadoreño de Formación Profesional (INSAFORP),A,D,N,5,0,0,6,3,422,8,344,0,0
21295893,21295,0,0,3303.0,Insituto Salvadoreño del Seguro Social (ISSS),A,D,N,5,0,0,6,3,423,8,344,0,0
21295894,21295,0,0,3304.0,Fondo de Protección de Lisiados y Discapacitados a Consecuencia del Conflicto A.,A,D,N,5,0,0,6,3,424,8,344,0,0
21295896,21295,0,0,4100.0,Ministerio de Economía,A,D,N,5,0,0,6,3,425,8,344,0,0
21295897,21295,0,0,4101.0,Comité Ejecutivo de la Feria Internacional de El Salvador (FIES),A,D,N,5,0,0,6,3,426,8,344,0,0
21295898,21295,0,0,4102.0,Consejo Nacional de Ciencia y Tecnología (CONACYT),A,D,N,5,0,0,6,3,427,8,344,0,0
21295899,21295,0,0,4103.0,Consejo de Vigilancia de la Contaduría Pública y Auditoría,A,D,N,5,0,0,6,3,428,8,344,0,0
21295900,21295,0,0,4104.0,Instituto Salvadoreño de Turismo (ISTU),A,D,N,5,0,0,6,3,429,8,344,0,0
21295901,21295,0,0,4105.0,Consejo Salvadoreño del Café (CSC),A,D,N,5,0,0,6,3,430,8,344,0,0
21295902,21295,0,0,4106.0,Comisión Ejecutiva Hidroeléctrica del Río Lempa (CEL),A,D,N,5,0,0,6,3,431,8,344,0,0
21295903,21295,0,0,4107.0,Fondo de Financiamiento y Garantía para la Pequeña Empresa (FIGAPE),A,D,N,5,0,0,6,3,432,8,344,0,0
21295904,21295,0,0,4108.0,Corporación Salvadoreña de Turismo (CORSATUR),A,D,N,5,0,0,6,3,433,8,344,0,0
21295905,21295,0,0,4109.0,Superintendencia General de Electricidad y Telecomunicaciones (SIGET),A,D,N,5,0,0,6,3,434,8,344,0,0
21295906,21295,0,0,4110.0,Superintendencia de Valores (S.V.),A,D,N,5,0,0,6,3,435,8,344,0,0
21295907,21295,0,0,4111.0,Superintendencia de Pensiones (S.P.),A,D,N,5,0,0,6,3,436,8,344,0,0
21295908,21295,0,0,4112.0,Corporación Salvadoreña de Inversiones (CORSAIN),A,D,N,5,0,0,6,3,437,8,344,0,0
21295909,21295,0,0,4113.0,Instituto Nacional del Azúcar (INAZUCAR),A,D,N,5,0,0,6,3,438,8,344,0,0
21295910,21295,0,0,4115.0,Fondo de Inversión Nacional de Electricidad y Telefonía (FINET),A,D,N,5,0,0,6,3,439,8,344,0,0
21295911,21295,0,0,4114.0,Centro Nacional de Registros (CNR),A,D,N,5,0,0,6,3,440,8,344,0,0
21295914,21295,0,0,4200.0,Ministerio de Agricultura y Ganadería,A,D,N,5,0,0,6,3,441,8,344,0,0
21295915,21295,0,0,4201.0,Instituto Salvadoreño de Transformación Agraria (ISTA),A,D,N,5,0,0,6,3,442,8,344,0,0
21295916,21295,0,0,4202.0,Centro Nacional de Tecnología Agropecuaria y Forestal (CENTA),A,D,N,5,0,0,6,3,443,8,344,0,0
21295917,21295,0,0,4203.0,Escuela Nacional de Agricultura (ENA),A,D,N,5,0,0,6,3,444,8,344,0,0
21295919,21295,0,0,4300.0,Ministerio de Obras Públicas,A,D,N,5,0,0,6,3,445,8,344,0,0
21295920,21295,0,0,4301.0,Administración Nacional de Acueductos y Alcantarillados,A,D,N,5,0,0,6,3,446,8,344,0,0
21295921,21295,0,0,4302.0,Fondo Social para la Vivienda (FSV),A,D,N,5,0,0,6,3,447,8,344,0,0
21295922,21295,0,0,4303.0,Comisión Ejecutiva Portuaria Autónoma (CEPA),A,D,N,5,0,0,6,3,448,8,344,0,0
