CTA_CONT_CENT;CTA_CONT_CENT_PADR;CLAS_PRES_INGR;CLAS_PRES_EGRE;COD_INS_CAR_TRA;NOMB_CTA_CONT_CENT;TIPO_CUEN_CONT;NATURA_SALDO;TIENE_SUBCTA;NIVEL;TIPO_EJEC_PTO_INGR;TIPO_EJEC_PTO_EGRE;TIP_FLU_FDO_DEB;TIP_FLU_FDO_HAB
21293893;21293;;;3303;Instituto Salvadoreño del Seguro Social (ISSS);A;D;N;5;0;0;6;3
21293894;21293;;;3304;Fondo de Protección de Lisiados y Discapacitados a Consecuencia del Conflicto A.;A;D;N;5;0;0;6;3
21293896;21293;;;4100;Ministerio de Economía;A;D;N;5;0;0;6;3
21293897;21293;;;4101;Comité Ejecutivo de la Feria Internacional de El Salvador (FIES);A;D;N;5;0;0;6;3
21293898;21293;;;4102;Consejo Nacional de Ciencia y Tecnología (CONACYT);A;D;N;5;0;0;6;3
21293899;21293;;;4103;Consejo de Vigilancia de la Contaduría Pública y Auditoría;A;D;N;5;0;0;6;3
21293900;21293;;;4104;Instituto Salvadoreño de Turismo (ISTU);A;D;N;5;0;0;6;3
21293901;21293;;;4105;Consejo Salvadoreño del Café (CSC);A;D;N;5;0;0;6;3
21293902;21293;;;4106;Comisión Ejecutiva Hidroeléctrica del Río Lempa (CEL);A;D;N;5;0;0;6;3
21293903;21293;;;4107;Fondo de Financiamiento y Garantía para la Pequeña Empresa (FIGAPE);A;D;N;5;0;0;6;3
21293904;21293;;;4108;Corporación Salvadoreña de Turismo (CORSATUR);A;D;N;5;0;0;6;3
21293905;21293;;;4109;Superintendencia General de Electricidad y Telecomunicaciones (SIGET);A;D;N;5;0;0;6;3
21293906;21293;;;4110;Superintendencia de Valores (S.V.);A;D;N;5;0;0;6;3
21293907;21293;;;4111;Superintendencia de Pensiones (S.P.);A;D;N;5;0;0;6;3
21293908;21293;;;4112;Corporación Salvadoreña de Inversiones (CORSAIN);A;D;N;5;0;0;6;3
21293909;21293;;;4113;Instituto Nacional del Azúcar (INAZUCAR);A;D;N;5;0;0;6;3
21293910;21293;;;4115;Fondo de Inversión Nacional de Electricidad y Telefonía (FINET);A;D;N;5;0;0;6;3
21293911;21293;;;4114;Centro Nacional de Registros (CNR);A;D;N;5;0;0;6;3
21293914;21293;;;4200;Ministerio de Agricultura y Ganadería;A;D;N;5;0;0;6;3
21293915;21293;;;4201;Instituto Salvadoreño de Transformación Agraria (ISTA);A;D;N;5;0;0;6;3
21293916;21293;;;4202;Centro Nacional de Tecnología Agropecuaria y Forestal (CENTA);A;D;N;5;0;0;6;3
21293917;21293;;;4203;Escuela Nacional de Agricultura (ENA);A;D;N;5;0;0;6;3
21293919;21293;;;4300;Ministerio de Obras Públicas;A;D;N;5;0;0;6;3
21293920;21293;;;4301;Administración Nacional de Acueductos y Alcantarillados;A;D;N;5;0;0;6;3
21293921;21293;;;4302;Fondo Social para la Vivienda (FSV);A;D;N;5;0;0;6;3
21293922;21293;;;4303;Comisión Ejecutiva Portuaria Autónoma (CEPA);A;D;N;5;0;0;6;3
21293925;21293;;;3400;Ministerio de Vivienda y Desarrollo Urbano;A;D;N;5;0;0;6;3
21293926;21293;;;3401;Fondo Nacional de Vivienda Popular (FONAVIPO);A;D;N;5;0;0;6;3
21293928;21293;;;4400;Ministerio del Medio Ambiente y Recursos Naturales;A;D;N;5;0;0;6;3
21293929;21293;;;4401;Fondo Ambiental de El Salvador (FONAES);A;D;N;5;0;0;6;3
21293931;21293;;;4500;Ministerio de Transporte;A;D;N;5;0;0;6;3
21293933;21293;;;;Obligaciones y Transferencias Generales del Estado;A;D;N;5;0;0;6;3
21293934;21293;;;;Deuda Pública;A;D;N;5;0;0;6;3
21293935;21293;;;703;Tesoro Público (DGT);A;D;N;5;0;0;6;3
21293937;21293;;;;Corporación de Municipalidades de la República de El Salvador (COMURES);A;D;N;5;0;0;6;3
21293938;21293;;;;Oficina de Planificación del Area Metropolitana de San Salvador (OPAMSS);A;D;N;5;0;0;6;3
21293940;21293;;;;Instituto de Garantía de Depósitos;A;D;N;5;0;0;6;3
21293950;21293;;;;Municipios del Departamento de San Salvador;A;D;N;5;0;0;6;3
21293951;21293;;;;Municipios del Departamento de Santa Ana;A;D;N;5;0;0;6;3
21293952;21293;;;;Municipios del Departamento de Ahuachapán;A;D;N;5;0;0;6;3
21293953;21293;;;;Municipios del Departamento de Sonsonate;A;D;N;5;0;0;6;3
21293954;21293;;;;Municipios del Departamento de Chalatenango;A;D;N;5;0;0;6;3
21293955;21293;;;;Municipios del Departamento de La Libertad;A;D;N;5;0;0;6;3
21293956;21293;;;;Municipios del Departamento de Cuscatlán;A;D;N;5;0;0;6;3
21293957;21293;;;;Municipios del Departamento de La Paz;A;D;N;5;0;0;6;3
21293958;21293;;;;Municipios del Departamento de San Vicente;A;D;N;5;0;0;6;3
21293959;21293;;;;Municipios del Departamento de Cabañas;A;D;N;5;0;0;6;3
21293960;21293;;;;Municipios del Departamento de Usulután;A;D;N;5;0;0;6;3
21293961;21293;;;;Municipios del Departamento de San Miguel;A;D;N;5;0;0;6;3
21293962;21293;;;;Municipios del Departamento de Morazán;A;D;N;5;0;0;6;3
21293963;21293;;;;Municipios del Departamento de La Unión;A;D;N;5;0;0;6;3
21293971;21293;;;3203;Hospital Nacional de la Mujer;A;D;N;5;0;0;6;3
21295;212;;;;Anticipos de Fondos a Instituciones Públicas;A;D;S;4;0;0;6;3
21295001;21295;;;;Anticipos de Fondos a Instituciones Públicas;A;D;N;5;0;0;6;3
21295800;21295;;;100;Asamblea Legislativa;A;D;N;5;0;0;6;3
21295802;21295;;;1600;Corte Suprema de Justicia;A;D;N;5;0;0;6;3
21295803;21295;;;1601;Caja Mutual del Abogado de El Salvador (CAMUDASAL);A;D;N;5;0;0;6;3
21295804;21295;;;1602;Consejo Nacional de la Judicatura;A;D;N;5;0;0;6;3
21295805;21295;;;200;Corte de Cuentas de la República;A;D;N;5;0;0;6;3
21295807;21295;;;300;Tribunal Supremo Electoral;A;D;N;5;0;0;6;3
21295808;21295;;;301;Registro Nacional de las Personas Naturales;A;D;N;5;0;0;6;3
21295810;21295;;;400;Tribunal de Servicio Civil;A;D;N;5;0;0;6;3
21295812;21295;;;1700;Fiscalía General de la República;A;D;N;5;0;0;6;3
21295814;21295;;;1800;Procuraduría General de la República;A;D;N;5;0;0;6;3
21295816;21295;;;1900;Procuraduría para la Defensa de los Derechos Humanos;A;D;N;5;0;0;6;3
21295818;21295;;;500;Presidencia de la República;A;D;N;5;0;0;6;3
21295819;21295;;;501;Instituto Nacional de los Deportes de El Salvador (INDES);A;D;N;5;0;0;6;3
21295820;21295;;;502;Instituto Salvadoreño de Protección al Menor;A;D;N;5;0;0;6;3
21295821;21295;;;503;Administración Nacional de Telecomunicaciones (ANTEL);A;D;N;5;0;0;6;3
21295822;21295;;;504;Instituto Salvadoreño para el Desarrollo de la Mujer (ISDEMU);A;D;N;5;0;0;6;3
21295823;21295;;;505;Fondo de Inversión Social para el Desarrollo Local de El Salvador (FISDL);A;D;N;5;0;0;6;3
21295824;21295;;;;Fondo Solidario para la Familia Microempresaria (FOSOFAMILIA);A;D;N;5;0;0;6;3
21295825;21295;;;700;Ministerio de Hacienda;A;D;N;5;0;0;6;3
21295826;21295;;;701;Lotería Nacional de Beneficencia (LNB);A;D;N;5;0;0;6;3
21295827;21295;;;702;Instituto Nacional de Pensiones de los Empleados Públicos (INPEP);A;D;N;5;0;0;6;3
21295828;21295;;;704;Fondo Salvadoreño para Estudios de Preinversión (FOSEP);A;D;N;5;0;0;6;3
21295830;21295;;;800;Ministerio de Relaciones Exteriores;A;D;N;5;0;0;6;3
21295831;21295;;;;Secretaría Externa de Financiamiento Externo (SETEFE);A;D;N;5;0;0;6;3
21295833;21295;;;2000;Ministerio del Interior;A;D;N;5;0;0;6;3
21295834;21295;;;2002;Instituto Salvadoreño de Desarrollo Municipal (ISDEM);A;D;N;5;0;0;6;3
21295836;21295;;;900;Ministerio de la Defensa Nacional;A;D;N;5;0;0;6;3
21295837;21295;;;901;Instituto de Previsión Social de la Fuerza Armana (IPSFA);A;D;N;5;0;0;6;3
21295838;21295;;;902;Centro Farmacéutico de la Fuerza Armada (CEFAFA);A;D;N;5;0;0;6;3
21295839;21295;;;2300;Ministerio de Gobernacion;A;D;N;5;0;0;6;3
21295840;21295;;;2100;Ministerio de Seguridad Pública y Justicia;A;D;N;5;0;0;6;3
21295841;21295;;;2101;Academia Nacional de Seguridad Pública (ANSP);A;D;N;5;0;0;6;3
21295842;21295;;;2102;Unidad Técnica Ejcutiva (UTE);A;D;N;5;0;0;6;3
21295843;21295;;;2200;Ministerio de Justicia;A;D;N;5;0;0;6;3
21295847;21295;;;3100;Ministerio de Educación;A;D;N;5;0;0;6;3
21295848;21295;;;3101;Universidad de El Salvador (UES);A;D;N;5;0;0;6;3
21295849;21295;;;3102;Federación Salvadoreña de Futbol (FEDEFUTBOL);A;D;N;5;0;0;6;3
21295850;21295;;;3104;Fondo de Garantía para el Crédito Educativo (EDUCREDITO);A;D;N;5;0;0;6;3
21295851;21295;;;3105;Caja Mutual de los Empleados del Ministerio de Educación;A;D;N;5;0;0;6;3
21295853;21295;;;3200;Ministerio de Salud Pública y Asistencia Social;A;D;N;5;0;0;6;3
21295854;21295;;;3201;Hospital Nacional Rosales;A;D;N;5;0;0;6;3
21295855;21295;;;3202;"Hospital Nacional ""Benjamín Bloom""";A;D;N;5;0;0;6;3
21295856;21295;;;3203;"Hospital Nacional de Maternidad ""Dr. Raúl Arguello Escolán""";A;D;N;5;0;0;6;3
21295857;21295;;;3204;"Hospital Nacional Psiquiátrico ""Dr. José Molina Martínez""";A;D;N;5;0;0;6;3
21295858;21295;;;3205;"Hospital Nacional Neumológico ""Dr. José Antonio Zaldaña""";A;D;N;5;0;0;6;3
21295859;21295;;;3206;"Hospital Nacional ""San Juan de Dios"", Santa Ana";A;D;N;5;0;0;6;3
21295860;21295;;;3207;"Hospital Nacional ""Francisco Menéndez"", Ahuachapán";A;D;N;5;0;0;6;3
21295861;21295;;;3208;"Hospital Nacional ""Dr.Jorge Mazzini Villacorta"", Sonsonate";A;D;N;5;0;0;6;3
21295862;21295;;;3209;"Hospital Nacional ""Dr. Luis Edmundo Vásquez"", Chalatenango";A;D;N;5;0;0;6;3
21295863;21295;;;3210;"Hospital Nacional ""San Rafael"", Nueva San Salvador";A;D;N;5;0;0;6;3
21295864;21295;;;3211;"Hospital Nacional ""Santa Gertrudis"", San Vicente";A;D;N;5;0;0;6;3
21295865;21295;;;3212;"Hospital Nacional ""Santa Teresa"", Zacatecoluca";A;D;N;5;0;0;6;3
21295866;21295;;;3213;"Hospital Nacional ""San Juan de Dios"", San Miguel";A;D;N;5;0;0;6;3
21295867;21295;;;3214;"Hospital Nacional ""San Pedro"", Usulután";A;D;N;5;0;0;6;3
21295868;21295;;;3215;"Hospital Nacional ""Dr. Juan José Fernández"", Zacamil";A;D;N;5;0;0;6;3
21295869;21295;;;3216;Hospital Nacional de San Bartolo;A;D;N;5;0;0;6;3
21295870;21295;;;3217;Hospital Nacional de Cojutepeque;A;D;N;5;0;0;6;3
21295871;21295;;;3218;Hospital Nacional de La Unión;A;D;N;5;0;0;6;3
21295872;21295;;;3219;Hospital Nacional de Ilobasco;A;D;N;5;0;0;6;3
21295873;21295;;;3220;Hospital Nacional de Nueva Guadalupe;A;D;N;5;0;0;6;3
21295874;21295;;;3221;Hospital Nacional de Ciudad Barrios;A;D;N;5;0;0;6;3
21295875;21295;;;3222;Hospital Nacional de Sensuntepeque;A;D;N;5;0;0;6;3
21295876;21295;;;3223;Hospital Nacional de Chalchuapa;A;D;N;5;0;0;6;3
21295877;21295;;;3224;Hospital Nacional de Metapán;A;D;N;5;0;0;6;3
21295878;21295;;;3225;Hospital Nacional de San Francisco Gotera;A;D;N;5;0;0;6;3
21295879;21295;;;3226;Hospital Nacional de Santa Rosa de Lima;A;D;N;5;0;0;6;3
21295880;21295;;;3227;Hospital Nacional de Nueva Concepción;A;D;N;5;0;0;6;3
21295881;21295;;;3228;Hospital Nacional de Santiago de María;A;D;N;5;0;0;6;3
21295882;21295;;;3229;Hospital Nacional de Jiquilisco;A;D;N;5;0;0;6;3
21295883;21295;;;3230;Hospital Nacional de Suchitoto;A;D;N;5;0;0;6;3
21295884;21295;;;3231;Consejo Superior de Salud Pública;A;D;N;5;0;0;6;3
21295885;21295;;;3232;Instituto Salvadoreño de Rehabilitación de Inválidos (ISRI);A;D;N;5;0;0;6;3
21295886;21295;;;3233;"Hogar de Ancianos ""Narcisa Castillo"", Santa Ana";A;D;N;5;0;0;6;3
21295887;21295;;;3234;Cruz Roja Salvadoreña (CR);A;D;N;5;0;0;6;3
21295890;21295;;;3300;Ministerio de Trabajo y Previsión Social;A;D;N;5;0;0;6;3
21295891;21295;;;3301;Instituto Salvadoreño de Fomento Cooperativo (INSAFOCOOP);A;D;N;5;0;0;6;3
21295892;21295;;;3302;Insituto Salvadoreño de Formación Profesional (INSAFORP);A;D;N;5;0;0;6;3
21295893;21295;;;3303;Insituto Salvadoreño del Seguro Social (ISSS);A;D;N;5;0;0;6;3
21295894;21295;;;3304;Fondo de Protección de Lisiados y Discapacitados a Consecuencia del Conflicto A.;A;D;N;5;0;0;6;3
21295896;21295;;;4100;Ministerio de Economía;A;D;N;5;0;0;6;3
21295897;21295;;;4101;Comité Ejecutivo de la Feria Internacional de El Salvador (FIES);A;D;N;5;0;0;6;3
21295898;21295;;;4102;Consejo Nacional de Ciencia y Tecnología (CONACYT);A;D;N;5;0;0;6;3
21295899;21295;;;4103;Consejo de Vigilancia de la Contaduría Pública y Auditoría;A;D;N;5;0;0;6;3
21295900;21295;;;4104;Instituto Salvadoreño de Turismo (ISTU);A;D;N;5;0;0;6;3
21295901;21295;;;4105;Consejo Salvadoreño del Café (CSC);A;D;N;5;0;0;6;3
21295902;21295;;;4106;Comisión Ejecutiva Hidroeléctrica del Río Lempa (CEL);A;D;N;5;0;0;6;3
21295903;21295;;;4107;Fondo de Financiamiento y Garantía para la Pequeña Empresa (FIGAPE);A;D;N;5;0;0;6;3
21295904;21295;;;4108;Corporación Salvadoreña de Turismo (CORSATUR);A;D;N;5;0;0;6;3
21295905;21295;;;4109;Superintendencia General de Electricidad y Telecomunicaciones (SIGET);A;D;N;5;0;0;6;3
21295906;21295;;;4110;Superintendencia de Valores (S.V.);A;D;N;5;0;0;6;3
21295907;21295;;;4111;Superintendencia de Pensiones (S.P.);A;D;N;5;0;0;6;3
21295908;21295;;;4112;Corporación Salvadoreña de Inversiones (CORSAIN);A;D;N;5;0;0;6;3
21295909;21295;;;4113;Instituto Nacional del Azúcar (INAZUCAR);A;D;N;5;0;0;6;3
21295910;21295;;;4115;Fondo de Inversión Nacional de Electricidad y Telefonía (FINET);A;D;N;5;0;0;6;3
21295911;21295;;;4114;Centro Nacional de Registros (CNR);A;D;N;5;0;0;6;3
21295914;21295;;;4200;Ministerio de Agricultura y Ganadería;A;D;N;5;0;0;6;3
21295915;21295;;;4201;Instituto Salvadoreño de Transformación Agraria (ISTA);A;D;N;5;0;0;6;3
21295916;21295;;;4202;Centro Nacional de Tecnología Agropecuaria y Forestal (CENTA);A;D;N;5;0;0;6;3
21295917;21295;;;4203;Escuela Nacional de Agricultura (ENA);A;D;N;5;0;0;6;3
21295919;21295;;;4300;Ministerio de Obras Públicas;A;D;N;5;0;0;6;3
21295920;21295;;;4301;Administración Nacional de Acueductos y Alcantarillados;A;D;N;5;0;0;6;3
21295921;21295;;;4302;Fondo Social para la Vivienda (FSV);A;D;N;5;0;0;6;3
21295922;21295;;;4303;Comisión Ejecutiva Portuaria Autónoma (CEPA);A;D;N;5;0;0;6;3
21295925;21295;;;3400;Ministerio de Vivienda y Desarrollo Urbano;A;D;N;5;0;0;6;3
21295926;21295;;;3401;Fondo Nacional de Vivienda Popular (FONAVIPO);A;D;N;5;0;0;6;3
21295928;21295;;;4400;Ministerio de Medio Ambiente y Recursos Naturales;A;D;N;5;0;0;6;3
21295929;21295;;;4401;Fondo Ambiental de El Salvador (FONAES);A;D;N;5;0;0;6;3
21295931;21295;;;4500;Ministerio de Transporte;A;D;N;5;0;0;6;3
21295933;21295;;;;Obligaciones y Transferencias Generales del Estado;A;D;N;5;0;0;6;3
21295934;21295;;;;Deuda Pública;A;D;N;5;0;0;6;3
21295935;21295;;;703;Tesoro Público (DGT);A;D;N;5;0;0;6;3
21295937;21295;;;;Corporación de Municipalidades de la República de El Salvador (COMURES);A;D;N;5;0;0;6;3
21295938;21295;;;;Oficina de Planificación del Area Metropolitana de San Salvador (OPAMSS);A;D;N;5;0;0;6;3
21295940;21295;;;;Instituto de Garantía de Depósitos (IGD);A;D;N;5;0;0;6;3
21295950;21295;;;;Municipios del Departamento de San Salvador;A;D;N;5;0;0;6;3
21295951;21295;;;;Municipios del Departamento de Santa Ana;A;D;N;5;0;0;6;3
21295952;21295;;;;Municipios del Departamento de Ahuachapán;A;D;N;5;0;0;6;3
21295953;21295;;;;Municipios del Departamento de Sonsonate;A;D;N;5;0;0;6;3
21295954;21295;;;;Municipios del Departamento de Chalatenango;A;D;N;5;0;0;6;3
21295955;21295;;;;Municipios del Departamento de La Libertad;A;D;N;5;0;0;6;3
21295956;21295;;;;Municipios del Departamento de Cuscatlán;A;D;N;5;0;0;6;3
21295957;21295;;;;Municipios del Departamento de La Paz;A;D;N;5;0;0;6;3
21295958;21295;;;;Municipios del Departamento de San Vicente;A;D;N;5;0;0;6;3
21295959;21295;;;;Municipios del Departamento de Cabañas;A;D;N;5;0;0;6;3
21295960;21295;;;;Municipios del Departamento de Usulután;A;D;N;5;0;0;6;3
21295961;21295;;;;Municipios del Departamento de San Miguel;A;D;N;5;0;0;6;3
21295962;21295;;;;Municipios del Departamento de Morazán;A;D;N;5;0;0;6;3
21295963;21295;;;;Municipios del Departamento de La Unión;A;D;N;5;0;0;6;3
21295971;21295;;;3203;Hospital Nacional de la Mujer;A;D;N;5;0;0;6;3
213;21;;;;Deudores Monetarios;A;D;S;3;0;0;0;0
21301;213;11;;;D.M. x Impuesto Sobre la Renta;A;D;S;4;1;0;0;1
21301001;21301;;;;D.M. x Impuesto Sobre la Renta;A;D;N;5;0;0;0;1
21303;213;11;;;D.M. x Impuesto sobre Transferencia de Bienes Raíces;A;D;S;4;1;0;0;1
21303001;21303;;;;D.M. x Impuesto sobre Transferencia de Bienes Raíces;A;D;N;5;0;0;0;1
21305;213;11;;;D.M. x Impuesto sobre el Comercio Exterior;A;D;S;4;1;0;0;1
21305001;21305;;;;D.M. x Impuesto Sobre el Comercio Exterior;A;D;N;5;0;0;0;1
21307;213;11;;;D.M. x Impuesto a la Transf. de Bienes Muebles y a la Prestación de Serv.;A;D;S;4;1;0;0;1
21307001;21307;;;;D.M. x Impuesto a la Transferencia de Bienes Muebles y a la Prestación de Serv.;A;D;N;5;0;0;0;1
21308;213;11;;;D.M. x Anticipos de Impuestos;A;D;S;4;1;0;0;1
21308001;21308;;;;D.M. x Anticipos de Impuestos;A;D;N;5;0;0;0;1
21309;213;11;;;D.M. x Impuesto a Productos Específicos;A;D;S;4;1;0;0;1
21309001;21309;;;;D.M. x Impuesto a Productos Específicos;A;D;N;5;0;0;0;1
21310;213;11;;;D.M. x Impuestos Municipales;A;D;S;4;1;0;0;1
21310001;21310;;;;D.M. x Impuestos Municipales;A;D;N;5;0;0;0;1
21311;213;11;;;D.M. x Impuestos Diversos;A;D;S;4;1;0;0;1
21311001;21311;;;;D.M. x Impuestos Diversos;A;D;N;5;0;0;0;1
21312;213;12;;;D.M. x Tasas y Derechos;A;D;S;4;1;0;0;1
21312001;21312;;;;D.M. x Tasas y Derechos;A;D;N;5;0;0;0;1
21313;213;13;;;D.M. x Contribuciones a la Seguridad Social;A;D;S;4;1;0;0;1
21313001;21313;;;;D.M. x Contribuciones a la Seguridad Social;A;D;N;5;0;0;0;1
21313363;21313;;;8151;Municipio de Ahuachapán Norte;A;D;N;5;0;0;0;1
21313364;21313;;;8152;Municipio de Ahuachapán Centro;A;D;N;5;0;0;0;1
21313365;21313;;;8153;Municipio de Ahuachapán Sur;A;D;N;5;0;0;0;1
21313366;21313;;;8251;Municipio de Santa Ana Norte;A;D;N;5;0;0;0;1
21313367;21313;;;8252;Municipio de Santa Ana Centro;A;D;N;5;0;0;0;1
21313368;21313;;;8254;Municipio de Santa Ana Este;A;D;N;5;0;0;0;1
21313369;21313;;;8255;Municipio de Santa Ana Oeste;A;D;N;5;0;0;0;1
21313370;21313;;;8351;Municipio de Sonsonate Norte;A;D;N;5;0;0;0;1
21313371;21313;;;8352;Municipio de Sonsonate Centro;A;D;N;5;0;0;0;1
21313372;21313;;;8354;Municipio de Sonsonate Este;A;D;N;5;0;0;0;1
21313373;21313;;;8355;Municipio de Sonsonate Oeste;A;D;N;5;0;0;0;1
21313374;21313;;;8451;Municipio de Chalatenango Norte;A;D;N;5;0;0;0;1
21313375;21313;;;8152;Municipio de Chalatenango Centro;A;D;N;5;0;0;0;1
21313376;21313;;;8453;Municipio de Chalatenango Sur;A;D;N;5;0;0;0;1
21313377;21313;;;8551;Municipio de La Libertad Norte;A;D;N;5;0;0;0;1
21313378;21313;;;8552;Municipio de La Libertad Centro;A;D;N;5;0;0;0;1
21313379;21313;;;8553;Municipio de La Libertad Sur;A;D;N;5;0;0;0;1
21313380;21313;;;8554;Municipio de La Libertad Este;A;D;N;5;0;0;0;1
21313381;21313;;;8555;Municipio de La Libertad Oeste;A;D;N;5;0;0;0;1
21313382;21313;;;8556;Municipio de La Libertad Costa;A;D;N;5;0;0;0;1
21313383;21313;;;8651;Municipio de San Salvador Norte;A;D;N;5;0;0;0;1
21313384;21313;;;8652;Municipio de San Salvador Centro;A;D;N;5;0;0;0;1
21313385;21313;;;8653;Municipio de San Salvador Sur;A;D;N;5;0;0;0;1
21313386;21313;;;8654;Municipio de San Salvador Este;A;D;N;5;0;0;0;1
21313387;21313;;;8655;Municipio de San Salvador Oeste;A;D;N;5;0;0;0;1
21313388;21313;;;8751;Municipio de Cuscatlán Norte;A;D;N;5;0;0;0;1
21313389;21313;;;8753;Municipio de Cuscatlán Sur;A;D;N;5;0;0;0;1
21313390;21313;;;8852;Municipio de La Paz Centro;A;D;N;5;0;0;0;1
21313391;21313;;;8854;Municipio de La Paz Este;A;D;N;5;0;0;0;1
21313392;21313;;;8855;Municipio de La Paz Oeste;A;D;N;5;0;0;0;1
21313393;21313;;;8954;Municipio de Cabañas Este;A;D;N;5;0;0;0;1
21313394;21313;;;8955;Municipio de Cabañas Oeste;A;D;N;5;0;0;0;1
21313395;21313;;;9051;Municipio de San Vicente Norte;A;D;N;5;0;0;0;1
21313396;21313;;;9053;Municipio de San Vicente Sur;A;D;N;5;0;0;0;1
21313397;21313;;;9151;Municipio de Usulután Norte;A;D;N;5;0;0;0;1
21313398;21313;;;9154;Municipio de Usulután Este;A;D;N;5;0;0;0;1
21313399;21313;;;9155;Municipio de Usulután Oeste;A;D;N;5;0;0;0;1
21313400;21313;;;9251;Municipio de San Miguel Norte;A;D;N;5;0;0;0;1
21313401;21313;;;9252;Municipio de San Miguel Centro;A;D;N;5;0;0;0;1
21313402;21313;;;9255;Municipio de San Miguel Oeste;A;D;N;5;0;0;0;1
21313403;21313;;;9351;Municipio de Morazán Norte;A;D;N;5;0;0;0;1
21313404;21313;;;9353;Municipio de Morazán Sur;A;D;N;5;0;0;0;1
21313405;21313;;;9451;Municipio de La Unión Norte;A;D;N;5;0;0;0;1
21313406;21313;;;9453;Municipio de La Unión Sur;A;D;N;5;0;0;0;1
21313559;21313;;;4127;Instituto Nacional de Capacitación y Formación (INCAF);A;D;N;5;0;0;0;1
21313800;21313;;;100;Asamblea Legislativa;A;D;N;5;0;0;0;1
21313802;21313;;;1600;Corte Suprema de Justicia;A;D;N;5;0;0;0;1
21313803;21313;;;1601;Caja Mutual del Abogado de El Salvador (CAMUDASAL);A;D;N;5;0;0;0;1
21313804;21313;;;1602;Consejo Nacional de la Judicatura;A;D;N;5;0;0;0;1
21313805;21313;;;200;Corte de Cuentas de la República;A;D;N;5;0;0;0;1
21313807;21313;;;300;Tribunal Supremo Electoral;A;D;N;5;0;0;0;1
21313808;21313;;;301;Registro Nacional de las Personas Naturales;A;D;N;5;0;0;0;1
21313810;21313;;;400;Tribunal de Servicio Civil;A;D;N;5;0;0;0;1
21313812;21313;;;1700;Fiscalía General de la República;A;D;N;5;0;0;0;1
21313814;21313;;;1800;Procuraduría General de la República;A;D;N;5;0;0;0;1
21313816;21313;;;1900;Procuraduría para la Defensa de los Derechos Humanos;A;D;N;5;0;0;0;1
21313818;21313;;;500;Presidencia de la República;A;D;N;5;0;0;0;1
21313819;21313;;;501;Instituto Nacional de los Deportes de El Salvador (INDES);A;D;N;5;0;0;0;1
21313820;21313;;;502;Instituto Salvadoreño de Protección al Menor;A;D;N;5;0;0;0;1
21313821;21313;;;503;Administración Nacional de Telecomunicaciones (ANTEL);A;D;N;5;0;0;0;1
21313822;21313;;;504;Instituto Salvadoreño para el Desarrollo de La Mujer (ISDEMU);A;D;N;5;0;0;0;1
21313823;21313;;;505;Fondo de Inversión Social para el Desarrollo Local de El Salvador (FISDL);A;D;N;5;0;0;0;1
21313824;21313;;;;Fondo Solidario para la Familia Microempresaria (FOSOFAMILIA);A;D;N;5;0;0;0;1
21313825;21313;;;700;Ministerio de Hacienda;A;D;N;5;0;0;0;1
21313826;21313;;;701;Lotería Nacional de Beneficiencia (LNB);A;D;N;5;0;0;0;1
21313827;21313;;;702;Instituto Salvadoreño de Pensiones (ISP);A;D;N;5;0;0;0;1
21313828;21313;;;704;Fondo Salvadoreño para Estudios de Preinversión (FOSEP);A;D;N;5;0;0;0;1
21313830;21313;;;800;Ministerio de Relaciones Exteriores;A;D;N;5;0;0;0;1
21313831;21313;;;;Secretaría Externa de Financiamiento Externo (SETEFE);A;D;N;5;0;0;0;1
21313833;21313;;;2000;Ministerio del Interior;A;D;N;5;0;0;0;1
21313834;21313;;;2002;Instituto Salvadoreño de Desarrollo Municipal (ISDEM);A;D;N;5;0;0;0;1
21313836;21313;;;900;Ministerio de la Defensa Nacional;A;D;N;5;0;0;0;1
21313837;21313;;;901;Instituto de Previsión Social de la Fuerza Armada (IPSFA);A;D;N;5;0;0;0;1
21313838;21313;;;902;Centro Farmacéutico de la Fuerza Armada (CEFAFA);A;D;N;5;0;0;0;1
21313840;21313;;;2100;Ministerio de Seguridad Pública y Justicia;A;D;N;5;0;0;0;1
21313841;21313;;;2101;Academia Nacional de Seguridad Pública (ANSP);A;D;N;5;0;0;0;1
21313842;21313;;;2102;Unidad Técnica Ejecutiva (UTE);A;D;N;5;0;0;0;1
21313843;21313;;;2200;Ministerio de Justicia;A;D;N;5;0;0;0;1
21313847;21313;;;3100;Ministerio de Educación;A;D;N;5;0;0;0;1
21313848;21313;;;3101;Universidad de El Salvador (UES);A;D;N;5;0;0;0;1
21313849;21313;;;3102;Federación Salvadoreña de Fútbol (FEDEFUTBOL);A;D;N;5;0;0;0;1
