code;name;description
71405;De Organismos sin Fines de Lucro;Comprende los desembolsos destinados a la amortización de los créditos contratados con organizaciones sin fines de lucro, orientados a financiar programas o proyectos de inversión.
71406;De Personas Naturales;Comprende los desembolsos destinados a la amortización de los créditos contratados con personas naturales, orientados a financiar programas o proyectos de inversión.
72;SALDOS DE AÑOS ANTERIORES;Incluye obligaciones devengadas y pendientes de pago existentes al término del ejercicio fiscal precedente al cual se proyecta ejecutar.
721;Cuentas por Pagar de Años Anteriores Gastos Corrientes;Obligaciones devengadas y pendientes de pago existentes al término del ejercicio fiscal anterior, relacionadas con gastos corrientes, y cuya cancelación se estima efectuar en el período presupuestario en el cual se proyecta ejecutar.
72101;Cuentas por Pagar de Años Anteriores Gastos Corrientes;Obligaciones devengadas y pendientes de pago existentes al término del ejercicio fiscal anterior, relacionadas con gastos de capital, y cuya cancelación se estima efectuar en el período presupuestario en el cual se proyecta ejecutar.
722;Cuentas por Pagar de Años Anteriores Gastos de Capital;Obligaciones devengadas y pendientes de pago existentes al término del ejercicio fiscal anterior, relacionadas con gastos de capital, y cuya cancelación se estima efectuar en el período presupuestario en el cual se proyecta ejecutar.
72201;Cuentas por Pagar de Años Anteriores Gastos de Capital;
81;TRANSFERENCIAS DE CONTRIBUCIONES ESPECIALES;Incluye los gastos destinados como aportes al Sector Público, con la finalidad de sufragar obligaciones en el proceso de producción de bienes públicos y en la prestación de servicios públicos, en el cumplimiento de los fines institucionales.
811;Transferencias de Contribuciones Especiales al Sector Público;Comprende los aportes otorgados a entidades del Sector Público para sufragar obligaciones derivadas de actividades de beneficio público.
81101;A Fondo de Conservación Vial;Comprende los aportes destinados a atender gastos relacionados con el mantenimiento rutinario y periódico de la Red Vial Nacional Prioritaria, la señalización, así como las labores de mantenimiento de puentes y obras de paso.
81102;A Consejo Salvadoreño de la Agroindustria Azucarera (CONSAA);Comprende los aportes destinados a atender los gastos relacionados con el funcionamiento del Consejo Salvadoreño de la Agroindustria Azucarera.
81103;Al Fondo Solidario para la Salud;Comprende los aportes destinados a cubrir los gastos relacionados con el funcionamiento del Fondo Solidario para la Salud (FOSALUD).
81104;A la Corporación Salvadoreña de Turismo;Comprende los aportes destinados a cubrir los gastos de la Corporación Salvadoreña de Turismo relacionados con la promoción del turismo.
81105;A Transporte - Estabilización de las Tarifas del Servicio Público;Comprende los aportes destinados a garantizar la estabilidad de las tarifas que se pagan por el servicio público de transporte colectivo de pasajeros.
81106;Al Fondo para la Atención a Víctimas de Accidentes de Tránsito;Comprende los aportes que se transfieren al FONAT, destinados a cubrir los gastos relacionados con la promoción de la seguridad vial, las prestaciones económicas a personas que resulten afectadas a consecuencia de un accidente de tránsito, la realización de análisis técnicos, económicos y científicos e inversiones financieras para el mejoramiento de la red vial del país, entre otros.
81107;Al Ministerio de Salud para la Atención a Víctimas de Accidentes de Tránsito;Comprende los aportes que se transfieren al Ministerio de Salud, destinados a cubrir los gastos relacionados con el fortalecimiento de la atención pre hospitalaria y a los servicios de salud hospitalarios y rehabilitación.
81108;Al Financiamiento para la Seguridad Ciudadana y Convivencia;Comprende la contribución especial que se transfiere para cubrir los gastos destinados para la Seguridad Ciudadana y Convivencia, y que están relacionados con el fortalecimiento de las instituciones de seguridad, la implementación de planes y políticas orientadas a la prevención de la violencia, la disminución de la violencia intrafamiliar, la mejora en los centros penales, la rehabilitación y reinserción, la protección y atención a víctimas y al fortalecimiento del Sistema de Justicia, entre otros.
99;ASIGNACIONES POR APLICAR;Asignación de recursos a distribuir en conceptos específicos del presupuesto, durante la ejecución presupuestaria. Se excluye toda opción de ejecutar gastos directos con aplicación a este rubro.
991;Asignaciones por Aplicar Gastos Corrientes;Asignación de recursos a distribuir en conceptos específicos del presupuesto para gastos corrientes, durante la ejecución presupuestaria. Se excluye toda opción de ejecutar gastos directos con aplicación a esta cuenta.
99101;Asignaciones por Aplicar Gastos Corrientes;
992;Asignaciones por Aplicar Gastos de Capital;Asignación de recursos a distribuir en conceptos específicos del presupuesto para gastos de capital, durante la ejecución presupuestaria. Se excluye toda opción de ejecutar gastos directos con aplicación a esta cuenta.
99201;Asignaciones por Aplicar Gastos de Capital;
